chr1	860529	871276	uc001abv.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.8166666666666667	49	-11	-439	-440
chr1	861120	879961	uc001abw.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.8625	69	-11	-2056	-2484
chr1	861120	879961	uc001abw.1	0.0	+	chr1	878180	878330	2bc5	2.0	+	1.674975562072336	1461	1381	-664	-1092
chr1	861120	879961	uc001abw.1	0.0	+	chr1	879420	879510	2bc7	2.0	+	1.9667644183773216	2058	1978	-67	-495
chr1	861120	879961	uc001abw.1	0.0	+	chr1	879590	879770	2bc8	2.0	+	2.343457943925234	2273	2193	148	-280
chr1	861301	879961	uc031pkg.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.45	9	-11	-1732	-2160
chr1	861301	879961	uc031pkg.1	0.0	+	chr1	878180	878330	2bc5	2.0	+	1.613821138211382	1077	1057	-664	-1092
chr1	861301	879961	uc031pkg.1	0.0	+	chr1	879420	879510	2bc7	2.0	+	1.9605110336817653	1674	1654	-67	-495
chr1	861301	879961	uc031pkg.1	0.0	+	chr1	879590	879770	2bc8	2.0	+	2.343457943925234	1889	1869	148	-280
chr1	861301	879961	uc031pke.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.019867549668874173	9	-444	-1934	-2362
chr1	861301	879961	uc031pke.1	0.0	+	chr1	878180	878330	2bc5	2.0	+	1.5539906103286385	1279	826	-664	-1092
chr1	861301	879961	uc031pke.1	0.0	+	chr1	879420	879510	2bc7	2.0	+	1.9543930248155599	1876	1423	-67	-495
chr1	861301	879961	uc031pke.1	0.0	+	chr1	879590	879770	2bc8	2.0	+	2.343457943925234	2091	1638	148	-280
chr1	861301	879961	uc031pjv.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.013636363636363636	9	-651	-2141	-2569
chr1	861301	879961	uc031pjv.1	0.0	+	chr1	878180	878330	2bc5	2.0	+	1.5539906103286385	1486	826	-664	-1092
chr1	861301	879961	uc031pjv.1	0.0	+	chr1	879420	879510	2bc7	2.0	+	1.9543930248155599	2083	1423	-67	-495
chr1	861301	879961	uc031pjv.1	0.0	+	chr1	879590	879770	2bc8	2.0	+	2.343457943925234	2298	1638	148	-280
chr1	861301	879961	uc031pkc.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.45	9	-11	-1978	-2406
chr1	861301	879961	uc031pkc.1	0.0	+	chr1	878180	878330	2bc5	2.0	+	1.6620934959349594	1323	1303	-664	-1092
chr1	861301	879961	uc031pkc.1	0.0	+	chr1	879420	879510	2bc7	2.0	+	1.9654471544715446	1920	1900	-67	-495
chr1	861301	879961	uc031pkc.1	0.0	+	chr1	879590	879770	2bc8	2.0	+	2.343457943925234	2135	2115	148	-280
chr1	861301	879961	uc031pkb.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.06	9	-141	-1496	-1924
chr1	861301	879961	uc031pkb.1	0.0	+	chr1	878180	878330	2bc5	2.0	+	1.5095870206489677	841	691	-664	-1092
chr1	861301	879961	uc031pkb.1	0.0	+	chr1	879420	879510	2bc7	2.0	+	1.9498525073746311	1438	1288	-67	-495
chr1	861301	879961	uc031pkb.1	0.0	+	chr1	879590	879770	2bc8	2.0	+	2.343457943925234	1653	1503	148	-280
chr1	861301	879533	uc031pjn.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.022388059701492536	9	-393	-950	-951
chr1	861301	879533	uc031pjn.1	0.0	+	chr1	879420	879510	2bc7	2.0	+	1.8799283154121864	893	491	-66	-67
chr1	861301	879533	uc031pjm.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.45	9	-11	-2074	-2074
chr1	861301	879533	uc031pjm.1	0.0	+	chr1	878180	878330	2bc5	2.0	+	1.6705426356589146	1404	1384	-679	-679
chr1	861301	879533	uc031pjm.1	0.0	+	chr1	879420	879510	2bc7	2.0	+	1.9670542635658914	2016	1996	-67	-67
chr1	861301	879533	uc031pjl.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.45	9	-11	-2110	-2110
chr1	861301	879533	uc031pjl.1	0.0	+	chr1	878180	878330	2bc5	2.0	+	1.6361904761904762	1356	1336	-763	-763
chr1	861301	879533	uc031pjl.1	0.0	+	chr1	879420	879510	2bc7	2.0	+	1.9676190476190476	2052	2032	-67	-67
chr1	861301	879961	uc031pka.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.02	9	-441	-1604	-2032
chr1	861301	879961	uc031pka.1	0.0	+	chr1	878180	878330	2bc5	2.0	+	1.4286941580756014	949	499	-664	-1092
chr1	861301	879961	uc031pka.1	0.0	+	chr1	879420	879510	2bc7	2.0	+	1.9415807560137457	1546	1096	-67	-495
chr1	861301	879961	uc031pka.1	0.0	+	chr1	879590	879770	2bc8	2.0	+	2.343457943925234	1761	1311	148	-280
chr1	861301	879961	uc031pjy.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.014705882352941176	9	-603	-2045	-2473
chr1	861301	879961	uc031pjy.1	0.0	+	chr1	878180	878330	2bc5	2.0	+	1.5391545391545391	1390	778	-664	-1092
chr1	861301	879961	uc031pjy.1	0.0	+	chr1	879420	879510	2bc7	2.0	+	1.952875952875953	1987	1375	-67	-495
chr1	861301	879961	uc031pjy.1	0.0	+	chr1	879590	879770	2bc8	2.0	+	2.343457943925234	2202	1590	148	-280
chr1	861301	879961	uc031pjx.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.45	9	-11	-2011	-2439
chr1	861301	879961	uc031pjx.1	0.0	+	chr1	878180	878330	2bc5	2.0	+	1.6676661669165416	1356	1336	-664	-1092
chr1	861301	879961	uc031pjx.1	0.0	+	chr1	879420	879510	2bc7	2.0	+	1.9660169915042478	1953	1933	-67	-495
chr1	861301	879961	uc031pjx.1	0.0	+	chr1	879590	879770	2bc8	2.0	+	2.343457943925234	2168	2148	148	-280
chr1	861301	879961	uc031pjp.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.45	9	-11	-1729	-2157
chr1	861301	879961	uc031pjp.1	0.0	+	chr1	878180	878330	2bc5	2.0	+	1.6131471785922047	1074	1054	-664	-1092
chr1	861301	879961	uc031pjp.1	0.0	+	chr1	879420	879510	2bc7	2.0	+	1.9604421175101803	1671	1651	-67	-495
chr1	861301	879961	uc031pjp.1	0.0	+	chr1	879590	879770	2bc8	2.0	+	2.343457943925234	1886	1866	148	-280
chr1	861301	879961	uc031pju.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.45	9	-11	-2059	-2487
chr1	861301	879961	uc031pju.1	0.0	+	chr1	878180	878330	2bc5	2.0	+	1.675451439726696	1404	1384	-664	-1092
chr1	861301	879961	uc031pju.1	0.0	+	chr1	879420	879510	2bc7	2.0	+	1.9668130795510006	2001	1981	-67	-495
chr1	861301	879961	uc031pju.1	0.0	+	chr1	879590	879770	2bc8	2.0	+	2.343457943925234	2216	2196	148	-280
chr1	861301	879961	uc031pjt.1	0.0	+	chr1	861280	861340	2bc4	2.0	+	0.45	9	-11	-1870	-2298
chr1	861301	879961	uc031pjt.1	0.0	+	chr1	878180	878330	2bc5	2.0	+	1.64247311827957	1215	1195	-664	-1092
chr1	861301	879961	uc031pjt.1	0.0	+	chr1	879420	879510	2bc7	2.0	+	1.9634408602150537	1812	1792	-67	-495
chr1	861301	879961	uc031pjt.1	0.0	+	chr1	879590	879770	2bc8	2.0	+	2.343457943925234	2027	2007	148	-280
