chr1	861120	879961	uc001abw.1	0.0	+	chr1	877829	877842	peak_4596	.	+	1.5039100684261975	1111	1031	-1014	-1442
chr1	861120	879961	uc001abw.1	0.0	+	chr1	879384	879416	peak_4595	.	+	1.9349951124144673	1993	1913	-132	-560
chr1	861120	879961	uc001abw.1	0.0	+	chr1	879489	879515	peak_38881	.	+	1.9848484848484849	2095	2015	-30	-458
chr1	861120	879961	uc001abw.1	0.0	+	chr1	879530	879539	peak_38883	.	+	2.0023364485981308	2127	2047	2	-426
chr1	861120	879961	uc001abw.1	0.0	+	chr1	879609	879623	peak_38882	.	+	2.19392523364486	2209	2129	84	-344
chr1	861120	879961	uc001abw.1	0.0	+	chr1	879694	879718	peak_29592	.	+	2.4042056074766354	2299	2219	174	-254
chr1	861120	879961	uc001abw.1	0.0	+	chr1	879694	879709	peak_14819	.	+	2.392523364485981	2294	2214	169	-259
chr1	861120	879961	uc001abw.1	0.0	+	chr1	879750	879774	peak_14821	.	+	2.5350467289719627	2355	2275	230	-198
chr1	861120	879961	uc001abw.1	0.0	+	chr1	879753	879778	peak_29591	.	+	2.542056074766355	2358	2278	233	-195
chr1	861301	879961	uc031pkm.1	0.0	+	chr1	877829	877842	peak_4596	.	+	1.437984496124031	811	791	-1014	-1442
chr1	861301	879961	uc031pkm.1	0.0	+	chr1	879384	879416	peak_4595	.	+	1.9263565891472867	1693	1673	-132	-560
chr1	861301	879961	uc031pkm.1	0.0	+	chr1	879489	879515	peak_38881	.	+	1.9828349944629013	1795	1775	-30	-458
chr1	861301	879961	uc031pkm.1	0.0	+	chr1	879530	879539	peak_38883	.	+	2.0023364485981308	1827	1807	2	-426
chr1	861301	879961	uc031pkm.1	0.0	+	chr1	879609	879623	peak_38882	.	+	2.19392523364486	1909	1889	84	-344
chr1	861301	879961	uc031pkm.1	0.0	+	chr1	879694	879718	peak_29592	.	+	2.4042056074766354	1999	1979	174	-254
chr1	861301	879961	uc031pkm.1	0.0	+	chr1	879694	879709	peak_14819	.	+	2.392523364485981	1994	1974	169	-259
chr1	861301	879961	uc031pkm.1	0.0	+	chr1	879750	879774	peak_14821	.	+	2.5350467289719627	2055	2035	230	-198
chr1	861301	879961	uc031pkm.1	0.0	+	chr1	879753	879778	peak_29591	.	+	2.542056074766355	2058	2038	233	-195
chr1	861301	879961	uc001abx.2	0.0	+	chr1	877829	877842	peak_4596	.	+	1.491991991991992	1003	983	-1014	-1442
chr1	861301	879961	uc001abx.2	0.0	+	chr1	879384	879416	peak_4595	.	+	1.9334334334334335	1885	1865	-132	-560
chr1	861301	879961	uc001abx.2	0.0	+	chr1	879489	879515	peak_38881	.	+	1.9844844844844844	1987	1967	-30	-458
chr1	861301	879961	uc001abx.2	0.0	+	chr1	879530	879539	peak_38883	.	+	2.0023364485981308	2019	1999	2	-426
chr1	861301	879961	uc001abx.2	0.0	+	chr1	879609	879623	peak_38882	.	+	2.19392523364486	2101	2081	84	-344
chr1	861301	879961	uc001abx.2	0.0	+	chr1	879694	879718	peak_29592	.	+	2.4042056074766354	2191	2171	174	-254
chr1	861301	879961	uc001abx.2	0.0	+	chr1	879694	879709	peak_14819	.	+	2.392523364485981	2186	2166	169	-259
chr1	861301	879961	uc001abx.2	0.0	+	chr1	879750	879774	peak_14821	.	+	2.5350467289719627	2247	2227	230	-198
chr1	861301	879961	uc001abx.2	0.0	+	chr1	879753	879778	peak_29591	.	+	2.542056074766355	2250	2230	233	-195
chr1	861301	879961	uc031pkj.1	0.0	+	chr1	879384	879416	peak_4595	.	+	1.743073047858942	905	885	-305	-560
chr1	861301	879961	uc031pkj.1	0.0	+	chr1	879489	879515	peak_38881	.	+	1.8287153652392947	1007	987	-203	-458
chr1	861301	879961	uc031pkj.1	0.0	+	chr1	879530	879539	peak_38883	.	+	1.855583543240974	1039	1019	-171	-426
chr1	861301	879961	uc031pkj.1	0.0	+	chr1	879609	879623	peak_38882	.	+	1.924433249370277	1121	1101	-89	-344
chr1	861301	879961	uc031pkj.1	0.0	+	chr1	879694	879718	peak_29592	.	+	2.0	1211	1191	1	-254
chr1	861301	879961	uc031pkj.1	0.0	+	chr1	879694	879709	peak_14819	.	+	1.9958018471872376	1206	1186	-4	-259
chr1	861301	879961	uc031pkj.1	0.0	+	chr1	879750	879774	peak_14821	.	+	2.219607843137255	1267	1247	57	-198
chr1	861301	879961	uc031pkj.1	0.0	+	chr1	879753	879778	peak_29591	.	+	2.231372549019608	1270	1250	60	-195
